outlinks,mean,lower,upper,metric
0.0027103320602503977,0.3157593654018393,0.28235209535149153,0.35283496610780496,Precision
0.12376732521014011,0.3174254070744129,0.2839189769856182,0.3545316854733159,Precision
0.24482431836002938,0.31911026276941795,0.2854950247649699,0.3562191749705881,Precision
0.3658813115099191,0.32075069250990207,0.28703536619175285,0.3580279691682216,Precision
0.4869383046598088,0.32242194315377354,0.2886594037531451,0.359788448530666,Precision
0.6079952978096985,0.3241549940318401,0.2902293229989138,0.36162574001075404,Precision
0.7290522909595878,0.32589935534670694,0.29184046573409084,0.36344633841530705,Precision
0.8501092841094775,0.3276342690564763,0.29357858409391957,0.3653158481993127,Precision
0.9711662772593672,0.329403974461014,0.29525542888208345,0.3671957613235198,Precision
1.092223270409257,0.3312286124075813,0.29702999594545293,0.36909295179393736,Precision
1.2132802635591466,0.3330681787950018,0.29877260024786456,0.3710348624341949,Precision
1.3343372567090361,0.33490378021144573,0.3005685647185593,0.37295172650327274,Precision
1.4553942498589256,0.3368107914112064,0.30233833565071505,0.3749290656143077,Precision
1.5764512430088153,0.33870252222012587,0.3042014380068202,0.376950927820417,Precision
1.6975082361587048,0.3406290192241359,0.3059077989907874,0.3789304288192238,Precision
1.8185652293085945,0.3425820166381341,0.30766763871231345,0.38095213036570275,Precision
1.939622222458484,0.34453106865785826,0.3094923463128472,0.38299834417540424,Precision
2.0606792156083733,0.346503225561122,0.31138598531264255,0.3850365025215456,Precision
2.1817362087582635,0.348464444682795,0.31330019290094724,0.3871473831511209,Precision
2.3027932019081527,0.3504426478818357,0.31517995594525655,0.38930877186920065,Precision
2.4238501950580424,0.3524995851466163,0.3171301097598563,0.3914694666213494,Precision
2.544907188207932,0.3545807334468694,0.3189721134910774,0.3936422001969969,Precision
2.665964181357822,0.3566515957353236,0.3209724288175282,0.3958797939771898,Precision
2.787021174507711,0.35876129667627893,0.3229519942695718,0.3981023094937235,Precision
2.908078167657601,0.3609311095923232,0.3249348022540038,0.4003577503081695,Precision
3.0291351608074906,0.3630761639240515,0.32696227440679215,0.4025702908106935,Precision
3.1501921539573803,0.3652523879469329,0.32899797168331635,0.40467212138883923,Precision
3.2712491471072696,0.3674430322510074,0.33107660000041494,0.40706464263158504,Precision
3.3923061402571593,0.369624973953025,0.333257783923941,0.4094509706743201,Precision
3.513363133407049,0.3718512772348473,0.33537034843471225,0.4117687897645728,Precision
3.6344201265569387,0.37412713756526883,0.3374654711197896,0.41400738382298086,Precision
3.7554771197068284,0.37642713098235414,0.33971496465427287,0.4163285505330646,Precision
3.8765341128567177,0.37872036014626215,0.34188478376301223,0.4187302272668569,Precision
3.9975911060066074,0.3810253524281542,0.34409098016365924,0.4211264481801835,Precision
4.118648099156497,0.38338329278759076,0.3462636426119317,0.42360673834512297,Precision
4.239705092306387,0.385734377967733,0.34847404227901163,0.42612808315454237,Precision
4.360762085456276,0.3881046344634348,0.35075600494314635,0.4286000539884155,Precision
4.481819078606166,0.3905048101601593,0.3528446123877168,0.4311859535193302,Precision
4.6028760717560555,0.3928898891617542,0.35517474550363215,0.4337611621843942,Precision
4.723933064905944,0.3953121642177245,0.3574180011549934,0.43633477490379924,Precision
4.844990058055835,0.3977613694719881,0.35962207870568846,0.438881580623952,Precision
4.966047051205724,0.40025013049919,0.36197426845670555,0.4412357288528162,Precision
5.087104044355614,0.40275507609656325,0.36432307663536356,0.4438842141408228,Precision
5.208161037505504,0.40524592057812914,0.36686612873082164,0.4465963511771978,Precision
5.329218030655393,0.4077618347212863,0.36912334711829725,0.4493447238279788,Precision
5.450275023805283,0.41028956830667385,0.37153864386841345,0.45198863274525114,Precision
5.571332016955171,0.41277565553062945,0.3739315424001503,0.45459622830370283,Precision
5.692389010105062,0.41533550384435247,0.37642142950276164,0.4570493101306394,Precision
5.813446003254951,0.41792032436016546,0.3786841578216201,0.4597439031259551,Precision
5.9345029964048415,0.42044762338523123,0.38105153517746543,0.4623873207911842,Precision
6.055559989554731,0.4230595409678013,0.3834766467963736,0.4652367068190649,Precision
6.17661698270462,0.4256509203668084,0.38571418276193287,0.46785699634713873,Precision
6.29767397585451,0.42822433495298784,0.38814684485626266,0.4706552291241132,Precision
6.4187309690043985,0.4308379992895716,0.3904479522870335,0.47344796640852344,Precision
6.539787962154289,0.433469162448911,0.39294504579421574,0.47626759355920406,Precision
6.66084495530418,0.4361731431518,0.39547097592729713,0.47907476416842587,Precision
6.781901948454069,0.4388537236179842,0.3978428161299846,0.48182724375958336,Precision
6.902958941603958,0.4415303278696216,0.4003582183201049,0.48460163295973374,Precision
7.024015934753847,0.4441947273885526,0.4027627752291576,0.4874392739409546,Precision
7.145072927903737,0.4468979609595798,0.40531177613999614,0.49016388491660823,Precision
7.266129921053627,0.4495832723533954,0.40793849217322553,0.49279592747686835,Precision
7.387186914203516,0.4522969942614093,0.4103276255985141,0.4955882105308307,Precision
7.508243907353407,0.45502853657239867,0.4129335905745593,0.49838644206201876,Precision
7.629300900503296,0.45772613758474856,0.4154723504546271,0.5012377044180026,Precision
7.7503578936531845,0.4604725256925901,0.4180018936566236,0.5041453479075585,Precision
7.871414886803075,0.46320273897519315,0.4205193347946355,0.5069102925908158,Precision
7.992471879952964,0.4659161442284383,0.4230869674383716,0.5096018985517321,Precision
8.113528873102855,0.46861273803106684,0.4256179091148112,0.5124075889976878,Precision
8.234585866252743,0.4712981748766005,0.4280813771980936,0.5153049251207721,Precision
8.355642859402632,0.47404352795002297,0.43070405426293734,0.5181346947770294,Precision
8.476699852552523,0.4768078834699202,0.4331195747025106,0.5210819361456333,Precision
8.597756845702413,0.47956480795139456,0.4356001284167799,0.5238205121088731,Precision
8.718813838852302,0.48228086947311194,0.4382002417741598,0.5267186108788019,Precision
8.839870832002191,0.4850444526244544,0.4407270758522346,0.5294102636434302,Precision
8.96092782515208,0.48779470139446196,0.44320682597572486,0.5323815725150595,Precision
9.08198481830197,0.4905290325149605,0.4457753490411096,0.5351422500502614,Precision
9.203041811451861,0.4932328382015786,0.4482067625593414,0.5379755596522704,Precision
9.324098804601752,0.49593873274945743,0.45088731622389727,0.5407539812158736,Precision
9.445155797751639,0.49867770822050095,0.4534689893409853,0.543520837490283,Precision
9.56621279090153,0.5014030896595916,0.45602842653041553,0.5464094873037959,Precision
9.687269784051418,0.5041339661262363,0.4585669618212281,0.549286797068629,Precision
9.808326777201309,0.506810061213071,0.46102765550406044,0.5520990790189886,Precision
9.929383770351198,0.5094967362205756,0.4635413369506837,0.5549118923827001,Precision
10.050440763501086,0.5121743666027667,0.46603226028735095,0.55769249155274625,Precision
10.171497756650977,0.5149261087268631,0.46856833476003434,0.5604286815894696,Precision
10.292554749800868,0.517624364598669,0.4709214943425213,0.5631752363167295,Precision
10.413611742950756,0.5203484974660475,0.4733477404061817,0.5658163312341288,Precision
10.534668736100645,0.5230229939354705,0.47574510200923975,0.5686165731082078,Precision
10.655725729250534,0.5257343737960631,0.4783320943828214,0.5713257147177744,Precision
10.776782722400425,0.5283808965488215,0.4808455353377176,0.574028254765533,Precision
10.897839715550315,0.5310649507520284,0.48335589250651506,0.5767306506700877,Precision
11.018896708700206,0.5337176186829713,0.48599032758916855,0.5793428076738746,Precision
11.139953701850093,0.5363850691898602,0.488462087031274,0.5822546350076475,Precision
11.261010694999984,0.5390209315044562,0.4908793918862773,0.5848207586249141,Precision
11.382067688149874,0.541587363868858,0.4933127382026492,0.5874302023460426,Precision
11.503124681299763,0.5442130341952813,0.495733780662213,0.5901823359126332,Precision
11.624181674449652,0.5467813529167451,0.49821029143020357,0.592820134600559,Precision
11.74523866759954,0.5493604319760725,0.500497583326137,0.5954782743806338,Precision
11.866295660749431,0.5518611019316023,0.5029234576408895,0.5980788943843117,Precision
11.987352653899322,0.5544018130092154,0.5053887592094297,0.6005081448484799,Precision
